Fecha,CIDIA_m3dia,CIDIA93_m3dia,VOLUMEN_m3,VOLUMEN93_m3,VHOY93_m3,VHOY_m3,FRECUENCIA_Hz,PMA_Kgcm2,PAB_Kgcm2,Fpv,Zb,Zf,SNDVEL7_ms,SNDVEL8_ms,SNDVEL6_ms,SNDVEL5_ms,Etiqueta,SNDVEL_promedio,Q_P_ratio,Q_Z_ratio,Q_Fpv_ratio,Z_Fpv,PMA_Kgcm2_smooth,CIDIA_m3dia_smooth,Zb_smooth,Fpv_smooth,SNDVEL_promedio_smooth,Q_P_ratio_smooth,Q_Z_ratio_smooth,Q_Fpv_ratio_smooth,Z_Fpv_smooth
2025-07-22 17:00:00,3499586,3.464.587,2.937.520,2.915.059,1.530.408,1.545.751,"383,15",67.76,"68,74",1.0496,0.9978,"0,9058","438,56","438,58","438,54","438,48",0,43853999999999996,51646.78276269185,3507302.0645419923,3334209.2225609752,1.04729088,67.70666666666666,3434399.0,0.9978,1.0495333333333334,2.923616666812923e+16,50723.64505776662,3441971.3369412706,3272303.7667744905,1.0472243600000002
2025-07-22 18:00:00,3481731,3.445.633,2.937.520,2.915.059,1.674.358,1.691.145,"380,73",67.74,"68,73",1.0496,0.9978,"0,9059","438,79","438,81","438,77","438,72",0,4387725,51398.449955713026,3489407.696933253,3317197.9801829266,1.04729088,67.66333333333333,3527417.0,0.9978333333333333,1.0495,1.4618000001477202e+16,52133.435848101675,3535073.8788042045,3361051.995882708,1.0472260766666668
2025-07-22 19:00:00,3600934,3.560.320,2.937.520,2.915.059,1.821.826,1.840.242,"395,26",67.49,"68,47",1.0493,0.9979,"0,9063","439,17","439,21","439,14","439,12",0,43916,53355.074825900134,3608511.8749373686,3431748.784904222,1.0470964699999998,67.40333333333332,3307261.0,0.9978666666666666,1.0493,2939528.0,49047.02443452001,3314337.4221764677,3151815.4294809084,1.0470614833333334
2025-07-22 20:00:00,2839118,2.804.775,2.937.520,2.915.059,1.960.676,1.980.800,"314,35",66.98,"67,96",1.049,0.9979,"0,9069","438,73","438,73","438,71","438,62",0,4386975,42387.54852194685,2845092.6946587833,2706499.523355577,1.0467971,67.06666666666666,2975662.0,0.9979,1.0491,2938494.6666666665,44337.07605775428,2981924.0404850184,2836338.2508308007,1.04689689
2025-07-22 21:00:00,2486934,2.455.835,2.937.520,2.915.059,2.070.908,2.092.413,"275,73",66.73,"67,71",1.049,0.9979,"0,9068","438,50","438,48","438,48","438,39",0,4384625,37268.60482541585,2492167.551858904,2370766.4442326026,1.0467971,66.82000000000001,2612269.6666666665,0.9979,1.0490333333333333,1.461841666959052e+16,39090.16347533813,2617766.977319036,2490171.488767121,1.0468303633333333
2025-07-22 22:00:00,2510757,2.478.592,2.937.520,2.915.059,2.173.282,2.196.084,"278,20",66.75,"67,73",1.0491,0.9979,"0,9067","438,60","438,57","438,57","438,47",0,43855249999999995,37614.33707865168,2516040.6854394227,2393248.4987131828,1.04689689,66.70333333333333,2479057.6666666665,0.9979,1.0490666666666666,1.4618416669588438e+16,37165.10290193617,2484274.643417844,2363108.0852300143,1.0468636266666669
2025-07-22 23:00:00,2439482,2.407.426,2.937.520,2.915.059,2.272.568,2.296.682,"270,76",66.63,"67,61",1.0491,0.9979,"0,9067","438,10","438,10","438,10","437,99",0,4380725,36612.36680174096,2444615.6929552057,2325309.312744257,1.04689689,66.62333333333333,2474617.3333333335,0.9978666666666666,1.0492666666666668,1.4618416669582536e+16,37143.162084560616,2479907.775226217,2358425.8380671144,1.04702822
2025-07-23 00:00:00,2473613,2.449.621,,,2.373.077,2.398.363,"274,85",66.49,"67,48",1.0496,0.9978,"0,9058","436,72","436,72","436,71","436,62",0,4366925,37202.78237328922,2479066.9472840247,2356719.7027439023,1.04729088,66.58333333333333,2517445.6666666665,0.9978333333333333,1.0494333333333332,1.4569916669582538e+16,37808.52163456032,2522914.591578373,2398850.246016378,1.04715955
2025-07-23 01:00:00,2639242,2.615.600,2.937.520,2.915.059,2.486.877,2.513.183,"292,87",66.63,"67,61",1.0496,0.9978,"0,9058","437,15","437,11","437,10","437,03",0,43709749999999997,39610.41572865076,2645061.1344958907,2514521.7225609752,1.04729088,66.62333333333333,2606290.3333333335,0.9978,1.0496,1.456991666957892e+16,39117.587881670384,2612036.8143248474,2483127.2230691053,1.04729088
2025-07-23 02:00:00,2706016,2.681.921,2.937.520,2.915.059,2.597.215,2.624.532,"299,81",66.75,"67,73",1.0496,0.9978,"0,9057","437,03","437,00","436,97","436,95",0,4369875,40539.56554307116,2711982.3611946283,2578140.243902439,1.04729088,66.71,2678369.3333333335,0.9978,1.0496,1.456991666826903e+16,40149.11984962516,2684274.737756397,2551800.0508130076,1.04729088
2025-07-23 03:00:00,2689850,2.665.079,2.937.520,2.915.059,2.709.097,2.737.368,"297,98",66.75,"67,74",1.0496,0.9978,"0,9057","437,28","437,26","437,26","437,18",0,437245,40297.378277153555,2695780.717578673,2562738.1859756093,1.04729088,66.76333333333334,2709744.3333333335,0.9978,1.0496,1.457641666826903e+16,40587.24598369421,2715718.9149462148,2581692.3907520324,1.04729088
2025-07-23 04:00:00,2733367,2.707.303,2.937.520,2.915.059,2.819.680,2.849.011,"302,57",66.79,"67,77",1.0496,0.9978,"0,9058","437,33","437,31","437,31","437,22",0,43729249999999996,40924.79413085791,2739393.6660653437,2604198.7423780486,1.04729088,66.75333333333334,2701058.0,0.9978,1.0495666666666668,1.4576416666826986e+16,40463.13121034435,2707013.4295449983,2573497.6357970983,1.0472576200000001
2025-07-23 05:00:00,2679957,2.653.556,2.937.520,2.915.059,2.929.569,2.959.963,"296,93",66.72,"67,70",1.0495,0.9978,"0,9059","437,44","437,43","437,46","437,35",0,43742,40167.22122302158,2685865.90499098,2553555.979037637,1.0471911,66.72,2681699.3333333335,0.9978,1.0494666666666665,1.4576416668140712e+16,40192.832324761526,2687612.079909133,2555292.744109241,1.04715784
2025-07-23 06:00:00,2631774,2.602.595,2.937.520,2.915.059,3.038.945,3.070.493,"292,00",66.65,"67,63",1.0493,0.9978,"0,9063","437,88","437,87","437,86","437,76",0,4378425,39486.481620405095,2637576.668671076,2508123.510912037,1.0469915399999998,66.65666666666667,2602778.6666666665,0.9978,1.0494333333333332,2933520.0,39046.75480166275,2608517.404957573,2480177.108052146,1.04712458
2025-07-23 07:00:00,2496605,2.471.256,2.937.520,2.915.059,92.981,94.010,"277,00",66.6,"67,58",1.0495,0.9978,"0,9059","437,88","437,87","437,86","437,76",0,4378425,37486.56156156157,2502109.6412106636,2378851.834206765,1.0471911,66.61666666666666,2541661.3333333335,0.9978,1.0494333333333332,4378425.0,38153.20158117608,2547265.317030801,2421942.393108522,1.04712458
2025-07-23 08:00:00,2496605,2.471.256,2.937.520,2.915.059,92.981,94.010,"277,00",66.6,"67,58",1.0495,0.9978,"0,9059","437,88","437,87","437,86","437,76",0,4378425,37486.56156156157,2502109.6412106636,2378851.834206765,1.0471911,66.33,1700039.3333333333,0.9978,1.0501000000000003,1.4459500002918938e+16,25532.70390773811,1703787.6661989707,1619798.3026104646,1.0477897800000002
2025-07-23 09:00:00,106908,106.208,2.937.520,2.915.059,262.788,265.330,"12,63",65.79,"66,77",1.0513,0.9978,"0,9028","433,81","433,64","433,90","433,79",0,43378499999999997,1624.988600091199,107143.71617558629,101691.2394178636,1.04898714,65.97,1074334.0,0.9975999999999999,1.0630666666666668,1.4459500001530642e+16,16188.836826371029,1076827.2656724053,1016572.3635100593,1.0605102400000002
2025-07-23 10:00:00,619489,671.888,2.937.520,2.915.059,276.842,278.689,"61,16",65.52,"66,50",1.0884,0.9972,"0,8419","81,22","386,50","0,00","386,42",0,213535,9454.960317460318,621228.4396309667,569174.0169055494,1.08535248,65.53333333333335,242132.33333333334,0.9974333333333334,1.0757333333333332,1.5742550000071168e+16,3693.3163058505056,242790.71860218406,223621.75210780432,1.07296779
2025-07-23 11:00:00,0,0,2.937.520,2.915.059,278.513,280.233,"2,40",65.29,"66,28",1.0875,0.9973,"0,8432","384,88","383,38","385,60","385,80",0,3849150000000001,0.0,0.0,0.0,1.0845637499999998,65.31666666666666,206496.33333333334,0.9972666666666666,1.0879666666666665,1.4059633333404504e+16,3151.653439153439,207076.14654365528,189724.67230184982,1.0849928766666668
2025-07-23 12:00:00,0,0,2.937.520,2.915.059,278.514,280.234,"0,00",65.14,"66,12",1.088,0.9973,"0,8425","383,37","379,68","384,79","385,35",0,38329750000000007,0.0,0.0,0.0,1.0850624,64.89999999999999,0.0,0.9973,1.0871,2.6858716666666656e+16,0.0,0.0,0.0,1.08416483
2025-07-23 13:00:00,0,0,2.937.520,2.915.059,278.514,280.234,"0,00",64.27,"65,25",1.0858,0.9973,"0,8458","384,09","379,78","385,74","386,28",0,38397249999999997,0.0,0.0,0.0,1.08286834,64.56666666666666,0.0,0.9973,1.0865666666666667,2.5575666667946148e+16,0.0,0.0,0.0,1.0836329366666666
2025-07-23 14:00:00,0,0,2.937.520,2.915.059,278.514,280.234,"2,25",64.29,"65,27",1.0859,0.9973,"0,8458","383,92","379,75","385,65","386,07",0,3838475,0.0,0.0,0.0,1.08296807,65.08666666666666,85242.0,0.9973,1.0862666666666667,2.5700583334612812e+16,1277.9910044977512,85472.77649654035,78412.28957777574,1.0833337466666666
2025-07-23 15:00:00,255726,275.448,2.937.520,2.915.059,281.031,282.570,"24,89",66.7,"67,68",1.0871,0.9973,"0,8438","387,15","386,54","387,28","387,21",0,38704499999999996,3833.9730134932533,256418.32948962197,235236.86873332722,1.08416483,66.09666666666668,1096231.3333333333,0.9974333333333334,1.0768333333333333,1.2901500002708088e+16,16300.120771709242,1098792.7457591777,1034430.5716896747,1.0740668833333333
2025-07-23 16:00:00,3032968,3.106.550,2.937.520,2.915.059,385.418,381.816,"323,67",67.3,"68,28",1.0575,0.9977,"0,8922","428,64","428,59","428,62","428,48",0,4285825,45066.389301634474,3039959.907787912,2868054.846335697,1.05506775,67.18666666666667,2228189.6666666665,0.9975999999999999,1.0650000000000002,2.7495416668095264e+16,33054.98064934887,2233246.8781838454,2112075.595807471,1.0624405666666668
2025-07-23 17:00:00,3395875,3.362.074,2.937.520,2.915.059,518.724,514.982,"370,71",67.56,"68,55",1.0504,0.9978,"0,9044","437,87","437,82","437,84","437,74",0,43781749999999994,50264.57963291889,3403362.397274003,3232935.072353389,1.04808912,67.56666666666668,3334787.0,0.9978000000000001,1.0524666666666667,1.4593916668109894e+16,49345.37604422219,3342121.56469295,3169289.159810766,1.0501509733333334
2025-07-23 18:00:00,3575518,3.531.397,2.937.520,2.915.059,660.250,658.155,"390,23",67.84,"68,83",1.0495,0.9979,"0,9059","438,99","438,98","438,96","438,87",0,43895,52705.15919811321,3583042.3890169356,3406877.560743211,1.0472960500000001,67.69666666666667,3501010.3333333335,0.9978666666666666,1.0496999999999999,1.4593916668144928e+16,51714.48082667338,3508491.6111299484,3335280.66293206,1.0474606166666667
2025-07-23 19:00:00,3531638,3.485.015,2.937.520,2.915.059,803.260,803.036,"386,43",67.69,"68,68",1.0492,0.9979,"0,9064","439,12","439,12","439,11","439,02",0,4390925,52173.703648988034,3539070.0470989076,3366029.355699581,1.04699668,67.98666666666666,3864634.3333333335,0.9978666666666666,1.0494666666666668,1.4626833334811592e+16,56815.273927746784,3872917.3477505133,3682406.8432853823,1.0472277966666668
2025-07-23 20:00:00,4486747,4.437.336,2.937.520,2.915.059,965.641,967.426,"486,25",68.43,"69,42",1.0497,0.9978,"0,9055","438,82","438,86","438,80","438,74",0,43880499999999995,65566.95893613911,4496639.607135698,4274313.613413356,1.04739066,67.95666666666666,3714345.0,0.9978333333333333,1.0495666666666668,2.922908333479696e+16,54620.319262693054,3722416.3469617455,3538922.3499634094,1.0472925933333332
2025-07-23 21:00:00,3124650,3.092.422,2.937.520,2.915.059,1.141.614,1.145.357,"341,60",67.75,"68,74",1.0498,0.9978,"0,9054","438,10","438,09","438,09","437,99",0,43806749999999994,46120.29520295203,3131539.386650631,2976424.0807772907,1.04749044,67.90666666666668,3599440.6666666665,0.9978,1.0498,2.9229083334790772e+16,52957.66530724615,3607376.895837508,3428731.1506272852,1.04749044
2025-07-23 22:00:00,3186925,3.160.037,2.937.520,2.915.059,1.275.622,1.280.691,"349,25",67.54,"68,53",1.0499,0.9978,"0,9052","437,30","437,25","437,24","437,16",0,4372375,47185.74178264732,3193951.6937261974,3035455.7576912087,1.04759022,67.62333333333333,3182280.6666666665,0.9978,1.0499,1.4602250001603082e+16,47059.72664243269,3189297.120331395,3031028.835045055,1.04759022
2025-07-23 23:00:00,3235267,3.209.118,2.937.520,2.915.059,1.407.973,1.414.151,"354,29",67.58,"68,57",1.05,0.9978,"0,9050","436,96","436,94","436,93","436,83",0,436915,47873.14294169873,3242400.280617358,3081206.6666666665,1.04769,67.53,3209877.6666666665,0.9978,1.0499666666666667,3059177.6666666665,47532.55250408393,3216954.967595376,3057122.7128811963,1.04765674
2025-07-24 00:00:00,3207441,3.181.348,,,1.541.426,1.548.693,"351,72",67.47,"68,45",1.05,0.9978,"0,9050","436,86","436,85","436,84","436,76",0,4368275,47538.772787905735,3214512.9284425736,3054705.714285714,1.04769,67.50333333333333,3218227.0,0.9978,1.0501333333333334,1.4538333334935054e+16,47674.97200869215,3225322.709961916,3064589.795935638,1.0478230400000001
2025-07-24 01:00:00,3211973,3.191.283,2.435.139,2.421.162,1.673.809,1.681.996,"350,50",67.46,"68,45",1.0504,0.9978,"0,9044","436,19","436,18","436,17","436,06",0,43615000000000003,47613.00029647199,3219054.9208258167,3057857.006854532,1.04808912,67.48333333333333,3245742.0,0.9978,1.0502333333333336,1.453833333493492e+16,48096.661328283895,3252898.3764281417,3090493.7084685653,1.04792282
2025-07-24 02:00:00,3317812,3.294.892,2.435.139,2.421.162,1.805.985,1.815.024,"363,45",67.52,"68,50",1.0503,0.9978,"0,9045","436,54","436,56","436,54","436,42",0,436515,49138.21090047394,3325127.2800160353,3158918.404265448,1.04798934,67.56666666666666,3361327.0,0.9978,1.0502666666666667,2.9106750000145492e+16,49744.969591736466,3368738.2240930037,3200467.2123978958,1.04795608
2025-07-24 03:00:00,3554196,3.529.059,2.435.139,2.421.162,1.952.532,1.962.596,"388,79",67.72,"68,71",1.0501,0.9978,"0,9049","437,09","437,08","437,09","436,95",0,43705249999999995,52483.69757826344,3562032.471437162,3384626.226073707,1.04778978,67.70333333333333,3567360.0,0.9978,1.0502,1.4568416668268816e+16,52684.79410859931,3575225.4960914007,3396845.861354085,1.04788956
2025-07-24 04:00:00,3830072,3.801.315,2.435.139,2.421.162,2.106.196,2.117.397,"417,57",67.87,"68,85",1.0502,0.9978,"0,9048","437,03","437,01","436,99","436,96",0,4369975,56432.47384706055,3838516.736821006,3646992.9537231005,1.04788956,67.84333333333333,3747207.3333333335,0.9978,1.0500666666666667,1.4568416669582854e+16,55230.687305644744,3755469.365938397,3568546.5208968055,1.04775652
2025-07-24 05:00:00,3857354,3.822.338,2.435.139,2.421.162,2.262.222,2.274.712,"420,77",67.94,"68,92",1.0499,0.9978,"0,9052","437,88","437,91","437,88","437,78",0,4378625,56775.89049161025,3865858.8895570254,3674020.382893609,1.04759022,67.89999999999999,3799380.3333333335,0.9978,1.0499333333333334,1.4603916669582858e+16,55955.3731769645,3807757.3996124803,3618679.209757251,1.0476234800000002
2025-07-24 06:00:00,3710715,3.675.216,2.435.139,2.421.162,2.418.858,2.432.812,"405,37",67.89,"68,88",1.0497,0.9978,"0,9057","438,12","438,17","438,16","438,02",0,43811750000000006,54657.755192222714,3718896.5724594104,3535024.2926550442,1.04739066,67.78666666666668,3729982.0,0.9978,1.0496666666666667,2.9208583334792864e+16,55022.4151884557,3738206.0533172973,3553474.5195733295,1.0473574
2025-07-24 07:00:00,3621877,3.585.603,2.435.139,2.421.162,145.265,146.699,"397,81",67.53,"68,52",1.0494,0.9978,"0,9061","438,17","438,18","438,13","438,08",0,43814000000000004,53633.59988153413,3629862.697935458,3451378.883171336,1.04709132,67.58666666666666,3639605.3333333335,0.9978,1.0495,2.9208583334794084e+16,53848.9449097455,3647630.1195964445,3467935.8022718388,1.0471911
2025-07-24 08:00:00,3586224,3.551.524,2.435.139,2.421.162,290.280,293.150,"394,89",67.34,"68,32",1.0494,0.9978,"0,9061","438,25","438,26","438,24","438,16",0,4382275,53255.479655479656,3594131.0883944677,3417404.2309891363,1.04709132,67.40333333333335,3613048.3333333335,0.9978,1.0494333333333334,2.9198166668127412e+16,53603.37895269037,3621014.5653771623,3442855.924507357,1.04712458
2025-07-24 09:00:00,3631044,3.597.886,2.435.139,2.421.162,437.598,441.900,"399,70",67.34,"68,32",1.0495,0.9978,"0,9060","437,80","437,84","437,83","437,75",0,43780499999999995,53921.05732105732,3639049.9098015632,3459784.6593616004,1.0471911,67.34333333333332,3625907.6666666665,0.9978,1.0494333333333337,2.9189250001460748e+16,53842.092379954294,3633902.2516202307,3455109.910912287,1.04712458
2025-07-24 10:00:00,3660455,3.628.298,2.435.139,2.421.162,590.503,596.188,"403,32",67.35,"68,33",1.0494,0.9978,"0,9061","437,92","437,91","437,86","437,80",0,43787250000000006,54349.740163325914,3668525.756664662,3488140.842386125,1.04709132,67.29,3584057.3333333335,0.9978,1.0494333333333334,2.918925000145885e+16,53261.41299494326,3591959.6445513456,3415229.661881095,1.04712458
2025-07-24 11:00:00,3460673,3.431.084,2.435.139,2.421.162,743.328,750.368,"382,70",67.18,"68,16",1.0494,0.9978,"0,9061","437,69","437,67","437,67","437,60",0,4376575,51513.441500446555,3468303.2671878133,3297763.483895559,1.04709132,67.23,3508842.6666666665,0.9978,1.0493,2.920550000145885e+16,52189.65297071153,3516579.140776374,3343974.90823948,1.0469915399999998
2025-07-24 12:00:00,3405400,3.371.990,2.435.139,2.421.162,883.472,891.813,"376,52",67.16,"68,14",1.0491,0.9978,"0,9066","438,31","438,31","438,31","438,24",0,43829249999999996,50705.77724836212,3412908.3984766486,3246020.3984367554,1.0467919799999998,67.04,3147730.6666666665,0.9978,1.0492333333333332,1.4609750001460306e+16,46936.799580939616,3154670.9427406956,3000018.124711864,1.04692502
2025-07-24 13:00:00,2577119,2.553.055,2.435.139,2.421.162,1.012.128,1.021.744,"286,02",66.78,"67,77",1.0492,0.9978,"0,9064","437,63","437,63","437,62","437,52",0,4376,38591.179994010185,2582801.1625576266,2456270.4918032787,1.0468917599999998,66.86333333333334,2768029.3333333335,0.9978,1.0491333333333333,1.4609750001462856e+16,41376.40010104584,2774132.424667601,2638401.9232201637,1.0468252399999998
2025-07-24 14:00:00,2321569,2.296.412,2.435.139,2.421.162,1.113.961,1.124.575,"257,95",66.65,"67,64",1.0491,0.9978,"0,9067","438,44","438,45","438,47","438,33",0,4384225,34832.24306076519,2326687.7129685306,2212914.879420456,1.0467919799999998,66.53666666666668,2438503.0,0.9978333333333333,1.0489666666666666,1.4623750001462856e+16,36647.4420155386,2443798.6267453483,2324664.2444736497,1.0466938933333332
2025-07-24 15:00:00,2416821,2.387.003,2.435.139,2.421.162,1.211.885,1.223.698,"270,59",66.18,"67,16",1.0486,0.9979,"0,9076","438,75","438,74","438,72","438,64",0,43871250000000003,36518.902991840434,2421907.0047098906,2304807.362197215,1.04639794,66.31666666666668,2579235.0,0.9978666666666666,1.0485999999999998,1.4623750002924554e+16,38904.27897256647,2584740.5113308933,2459796.991839036,1.04636297
2025-07-24 16:00:00,2999315,2.959.357,2.435.139,2.421.162,1.322.715,1.335.998,"336,71",66.12,"67,10",1.0481,0.9979,"0,9083","438,99","438,98","438,95","438,87",0,4389475,45361.69086509377,3005626.81631426,2861668.733899437,1.04589899,66.12,2821117.0,0.9978666666666666,1.0483333333333333,2.923933333479648e+16,42669.527854420594,2827155.8250210118,2691097.297700442,1.04609689
2025-07-24 17:00:00,3047215,3.012.681,2.435.139,2.421.162,1.448.484,1.463.346,"342,57",66.06,"67,05",1.0483,0.9978,"0,9081","438,49","438,47","438,50","438,41",0,43846750000000003,46127.98970632758,3053933.6540388856,2906815.797004674,1.0459937400000001,66.15333333333332,3174278.6666666665,0.9978333333333333,1.0482666666666667,1.4615583336257472e+16,47979.491190272616,3181177.0686571677,3028101.6095001493,1.0459954166666667
2025-07-24 18:00:00,3476306,3.436.994,2.435.139,2.421.162,1.580.967,1.597.335,"389,57",66.28,"67,26",1.0484,0.9978,"0,9079","438,29","438,39","438,29","438,22",0,4382975,52448.7929993965,3483970.7356183603,3315820.2975963373,1.04609352,66.19,3161916.0,0.9978,1.0483333333333336,1.461558333625599e+16,47767.71512708292,3168887.5526157543,3016126.5598175586,1.0460270000000003
2025-07-24 19:00:00,2962227,2.927.400,2.435.139,2.421.162,1.725.710,1.743.718,"332,37",66.23,"67,21",1.0483,0.9978,"0,9080","438,52","438,54","438,51","438,44",0,4385025,44726.36267552468,2968758.268190018,2825743.5848516645,1.0459937400000001,66.14999999999999,2935864.3333333335,0.9978,1.0483666666666667,1.4584666669589322e+16,44367.55517745579,2942337.475780049,2800418.2800325844,1.0460602600000002
2025-07-24 20:00:00,2369060,2.339.245,2.435.139,2.421.162,1.822.066,1.841.300,"266,35",65.94,"66,93",1.0484,0.9978,"0,9078","437,57","437,54","437,59","437,46",0,43753999999999996,35927.509857446166,2374283.42353177,2259690.957649752,1.04609352,65.86,2142286.0,0.9978,1.0484666666666667,1.4584666668273986e+16,32467.720544165637,2147009.4207255957,2043376.3086746242,1.0461600400000002
2025-07-24 21:00:00,1095571,1.081.692,2.435.139,2.421.162,1.900.933,1.921.142,"123,85",65.41,"66,39",1.0487,0.9978,"0,9073","437,02","436,97","437,00","436,87",0,436965,16749.289099526068,1097986.570455001,1044694.3835224564,1.04639286,65.67,1748651.6666666667,0.9978,1.0487,1.4584666668269218e+16,26602.104881281335,1752507.1824680958,1667500.5474704944,1.04639286
2025-07-24 22:00:00,1781324,1.763.459,2.435.139,2.421.162,1.962.179,1.983.108,"200,55",65.66,"66,64",1.049,0.9978,"0,9068","437,13","437,08","437,11","436,97",0,4370725,27129.515686871764,1785251.5534175185,1698116.3012392756,1.0466921999999999,65.64,1710102.3333333333,0.9978,1.0489,1.4571250001602554e+16,26033.061479039723,1713872.8536112774,1630321.070325725,1.0465924199999999
2025-07-24 23:00:00,2253412,2.231.708,2.435.139,2.421.162,2.041.490,2.063.191,"255,61",65.85,"66,83",1.049,0.9978,"0,9068","437,22","437,14","437,16","437,03",0,43713750000000005,34220.37965072134,2258380.4369613146,2148152.5262154434,1.0466921999999999,65.69,2035245.6666666667,0.9978,1.049,1.4571250002913522e+16,30979.76478712937,2039733.0794414373,1940176.993962504,1.0466921999999999
2025-07-25 00:00:00,2071001,2.051.286,,,2.123.063,2.145.588,"233,39",65.56,"66,54",1.049,0.9978,"0,9068","437,06","437,02","436,99","436,88",0,4369875,31589.399023794995,2075567.24794548,1974262.1544327931,1.0466921999999999,65.67666666666666,2058096.6666666667,0.9978,1.049,1.4571250002913376e+16,31333.509481975834,2062634.4624841309,1961960.5973943442,1.0466921999999999
2025-07-25 01:00:00,1849877,1.831.130,2.719.001,2.689.944,2.197.546,2.220.767,"208,25",65.62,"66,61",1.049,0.9978,"0,9068","437,08","437,03","437,07","436,93",0,4370275,28190.749771411152,1853955.7025456002,1763467.1115347953,1.0466921999999999,65.63,2050870.0,0.9978,1.049,3059157.6666666665,31247.83430899912,2055391.862096612,1955071.4966634891,1.0466921999999999
2025-07-25 02:00:00,2231732,2.210.210,2.719.001,2.689.944,2.282.813,2.306.857,"251,04",65.71,"66,69",1.049,0.9978,"0,9068","437,40","437,35","437,40","437,27",0,437355,33963.35413179121,2236652.6357987574,2127485.2240228793,1.0466921999999999,65.71,2095974.0,0.9978333333333333,1.0488666666666666,1617137.0,31894.898869456516,2100521.44865345,1998336.0731978442,1.0465941133333334
2025-07-25 03:00:00,2206313,2.179.961,2.719.001,2.689.944,2.373.337,2.398.386,"248,21",65.8,"66,78",1.0486,0.9979,"0,9075","438,16","438,13","438,17","438,06",0,43813,33530.592705167175,2210956.0076159937,2104055.8840358574,1.04639794,65.87666666666667,2254466.6666666665,0.9978666666666666,1.0486333333333333,306710.3333333333,34220.885081970606,2259285.7217702437,2149918.771209887,1.0463962366666666
2025-07-25 04:00:00,2325355,2.291.602,2.719.001,2.689.944,2.466.711,2.493.029,"260,65",66.12,"67,10",1.0483,0.9979,"0,9080","439,05","438,99","439,03","438,91",0,438995,35168.70840895342,2330248.5218959814,2218215.2055709246,1.04609857,66.13333333333334,2447086.6666666665,0.9979,1.0485333333333333,175534.0,36987.1717712933,2452236.363029027,2333796.666244122,1.0463314133333335
2025-07-25 05:00:00,2809592,2.772.284,2.719.001,2.689.944,2.570.930,2.598.778,"313,15",66.48,"67,46",1.0487,0.9979,"0,9074","438,31","438,26","438,29","438,18",0,43826,42262.21419975932,2815504.559575108,2679118.909125584,1.04649773,66.39666666666666,2661525.6666666665,0.9978666666666666,1.0487666666666666,1.457975000016093e+16,40074.86177361056,2667222.0300300163,2537692.647971996,1.04652928
2025-07-25 06:00:00,2849630,2.825.684,2.719.001,2.689.944,2.688.076,2.717.118,"317,04",66.59,"67,57",1.0493,0.9978,"0,9062","437,49","437,43","437,35","437,30",0,43739250000000004,42793.66271211894,2855913.0086189616,2715743.82921948,1.0469915399999998,66.52333333333333,2754762.3333333335,0.9978333333333333,1.0493999999999999,2.9078500000014604e+16,41409.92889543812,2760742.1158361863,2625134.8466355572,1.0471262766666667
2025-07-25 07:00:00,2605065,2.595.463,2.719.001,2.689.944,109.717,110.505,"289,49",66.5,"67,48",1.0502,0.9978,"0,9047","435,04","434,97","434,98","434,86",0,43496250000000003,39173.90977443609,2610808.779314492,2480541.801561607,1.04788956,66.66,2883708.6666666665,0.9978,1.0500666666666667,4.355674999999999e+16,43251.317703820525,2890066.8136567106,2746159.167622121,1.0477565199999999
2025-07-25 08:00:00,3196431,3.191.346,2.719.001,2.689.944,230.430,231.523,"353,14",66.89,"67,87",1.0507,0.9978,"0,9038","434,38","434,37","434,37","434,27",0,43434749999999997,47786.38062490656,3203478.6530366805,3042191.8720852765,1.04838846,66.80666666666666,3030232.3333333335,0.9978,1.050366666666667,2.8977000001453364e+16,45343.623578835046,3036913.543128215,2884903.1625925084,1.0480558599999998
2025-07-25 09:00:00,3289201,3.278.052,2.719.001,2.689.944,374.776,376.091,"363,43",67.03,"68,01",1.0502,0.9978,"0,9047","436,06","436,02","436,01","435,96",0,4360125,49070.580337162464,3296453.1970334738,3131975.8141306415,1.04788956,67.12333333333333,3440634.6666666665,0.9978,1.0501666666666667,2.9063500001453364e+16,51244.25014525108,3448220.7523217737,3276384.1474378263,1.0478563
2025-07-25 10:00:00,3836272,3.806.641,2.719.001,2.689.944,528.141,530.391,"423,45",67.45,"68,44",1.0496,0.9978,"0,9058","437,57","437,59","437,58","437,49",0,43755749999999995,56875.789473684206,3844730.4068951695,3654984.7560975607,1.04729088,67.31,3657008.0,0.9978,1.0497333333333334,1.4585250001467958e+16,54319.90928461382,3665071.156544397,3483828.0358291958,1.04742392
2025-07-25 11:00:00,3845551,3.811.151,2.719.001,2.689.944,688.668,692.222,"423,21",67.45,"68,44",1.0494,0.9978,"0,9062","437,90","437,90","437,87","437,81",0,43787,57013.358042994805,3854029.86570455,3664523.537259386,1.04709132,67.71,3694602.0,0.9978,1.0497666666666667,2.918700000001458e+16,54583.221139591624,3702748.0457005403,3519522.219211273,1.04745718
2025-07-25 12:00:00,3401983,3.368.387,2.719.001,2.689.944,834.866,839.745,"370,85",68.23,"69,21",1.0503,0.9978,"0,9046","438,09","438,07","438,08","437,97",0,43805249999999995,49860.51590209585,3409483.864501904,3239058.3642768734,1.04798934,67.93,3669241.6666666665,0.9978,1.0501333333333334,1.4601750001471522e+16,54027.16465717283,3677331.7966192286,3494110.11831609,1.04782304
